 time            v(BL)           v(BLB)          v(WL)           v(WE)           v(PRE_N)        v(Din)          v(q)            v(qbar)        
 9.69500000e-08  1.19001701e+00  1.20048511e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  2.30056167e-08  1.19999991e+00 
 9.70500000e-08  1.19001639e+00  1.20048507e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  2.29931856e-08  1.19999991e+00 
 9.71500000e-08  1.19001577e+00  1.20048504e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  2.30058414e-08  1.19999991e+00 
 9.72500000e-08  1.19001515e+00  1.20048500e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  2.29929629e-08  1.19999991e+00 
 9.73500000e-08  1.19001454e+00  1.20048496e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  2.30060451e-08  1.19999991e+00 
 9.74500000e-08  1.19001393e+00  1.20048492e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  2.29927633e-08  1.19999991e+00 
 9.75500000e-08  1.19001331e+00  1.20048489e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  2.30062256e-08  1.19999991e+00 
 9.76500000e-08  1.19001270e+00  1.20048485e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  2.29925846e-08  1.19999991e+00 
 9.77500000e-08  1.19001210e+00  1.20048481e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  2.30063868e-08  1.19999991e+00 
 9.78500000e-08  1.19001149e+00  1.20048477e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  2.29924249e-08  1.19999991e+00 
 9.79500000e-08  1.19001088e+00  1.20048474e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  2.30065281e-08  1.19999991e+00 
 9.80500000e-08  1.19001028e+00  1.20048470e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  2.29922856e-08  1.19999991e+00 
 9.81500000e-08  1.19000967e+00  1.20048466e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  2.30066514e-08  1.19999991e+00 
 9.82500000e-08  1.19000907e+00  1.20048463e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  2.29921643e-08  1.19999991e+00 
 9.83500000e-08  1.19000847e+00  1.20048459e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  2.30067551e-08  1.19999991e+00 
 9.84500000e-08  1.19000787e+00  1.20048455e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  2.29920626e-08  1.19999991e+00 
 9.85500000e-08  1.19000727e+00  1.20048451e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  2.30068393e-08  1.19999991e+00 
 9.86500000e-08  1.19000668e+00  1.20048448e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  2.29919784e-08  1.19999991e+00 
 9.87500000e-08  1.19000608e+00  1.20048444e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  2.30069097e-08  1.19999991e+00 
 9.88500000e-08  1.19000549e+00  1.20048440e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  2.29919068e-08  1.19999991e+00 
 9.89500000e-08  1.19000490e+00  1.20048437e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  2.30069665e-08  1.19999991e+00 
 9.90000000e-08  1.19000460e+00  1.20048435e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  2.29918264e-08  1.19999991e+00 
 9.90100000e-08  1.19028820e+00  1.20071924e+00  1.20000000e-02  6.00000000e-02  1.20000000e+00  0.00000000e+00  2.50734576e-04  1.20041475e+00 
 9.90300000e-08  1.19086428e+00  1.20118291e+00  3.60000000e-02  1.80000000e-01  1.20000000e+00  0.00000000e+00  3.17373605e-04  1.20072928e+00 
 9.90700000e-08  1.19199834e+00  1.20176336e+00  8.40000000e-02  4.20000000e-01  1.20000000e+00  0.00000000e+00  2.36119026e-04  1.20069769e+00 
 9.91500000e-08  1.19340857e+00  1.17763177e+00  1.80000000e-01  9.00000000e-01  1.20000000e+00  0.00000000e+00  3.07484094e-04  1.20074234e+00 
 9.92000000e-08  1.19383419e+00  1.13536447e+00  2.40000000e-01  1.20000000e+00  1.20000000e+00  0.00000000e+00  2.55124644e-04  1.20071513e+00 
 9.92100000e-08  1.19365806e+00  1.12435714e+00  2.52000000e-01  1.20000000e+00  1.20000000e+00  0.00000000e+00  2.79111312e-04  1.20072920e+00 
 9.92300000e-08  1.19338337e+00  1.10243706e+00  2.76000000e-01  1.20000000e+00  1.20000000e+00  0.00000000e+00  2.95734859e-04  1.20073750e+00 
 9.92700000e-08  1.19309119e+00  1.05879593e+00  3.24000000e-01  1.20000000e+00  1.20000000e+00  0.00000000e+00  3.37079234e-04  1.20074319e+00 
 9.93500000e-08  1.19276754e+00  9.71829476e-01  4.20000000e-01  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.06901775e-03  1.20081287e+00 
 9.94500000e-08  1.19223659e+00  8.63866268e-01  5.40000000e-01  1.20000000e+00  1.20000000e+00  0.00000000e+00  7.06285632e-03  1.20118795e+00 
 9.95500000e-08  1.19088849e+00  7.56911748e-01  6.60000000e-01  1.20000000e+00  1.20000000e+00  0.00000000e+00  2.23352210e-02  1.20170833e+00 
 9.96500000e-08  1.18807263e+00  6.51429998e-01  7.80000000e-01  1.20000000e+00  1.20000000e+00  0.00000000e+00  4.51053014e-02  1.20202968e+00 
 9.97500000e-08  1.18343109e+00  5.48313751e-01  9.00000000e-01  1.20000000e+00  1.20000000e+00  0.00000000e+00  7.29653599e-02  1.20229903e+00 
 9.98500000e-08  1.17685853e+00  4.49589135e-01  1.02000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.06142008e-01  1.19071161e+00 
 9.99500000e-08  1.16873812e+00  3.59476943e-01  1.14000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.66486501e-01  1.07164247e+00 
 1.00000000e-07  1.16478100e+00  3.19102256e-01  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  2.64208875e-01  8.89816182e-01 
 1.00010000e-07  1.16417204e+00  3.11505117e-01  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  2.99339204e-01  8.29306085e-01 
 1.00030000e-07  1.16318955e+00  2.96540750e-01  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  3.84349146e-01  6.84303123e-01 
 1.00070000e-07  1.16244875e+00  2.67492903e-01  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  6.54223815e-01  3.31945160e-01 
 1.00150000e-07  1.16254422e+00  2.11461004e-01  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.16316002e+00  8.52695335e-02 
 1.00250000e-07  1.16274229e+00  1.50967250e-01  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.22025800e+00  6.45059840e-02 
 1.00350000e-07  1.16295110e+00  1.05437780e-01  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.18515441e+00  4.36155570e-02 
 1.00450000e-07  1.16316825e+00  7.25810091e-02  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.20872599e+00  3.48766336e-02 
 1.00550000e-07  1.16339192e+00  4.94503963e-02  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.19309387e+00  1.94582190e-02 
 1.00650000e-07  1.16362085e+00  3.34753323e-02  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.20437561e+00  1.79377929e-02 
 1.00750000e-07  1.16385388e+00  2.25651133e-02  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.19632807e+00  7.56231802e-03 
 1.00850000e-07  1.16409031e+00  1.51659882e-02  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.20256288e+00  9.54002562e-03 
 1.00950000e-07  1.16432932e+00  1.01800751e-02  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.19775236e+00  2.15080185e-03 
 1.01050000e-07  1.16457052e+00  6.82106150e-03  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.20173487e+00  5.51804555e-03 
 1.01150000e-07  1.16481328e+00  4.57350349e-03  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.19843077e+00 -1.79536169e-04 
 1.01250000e-07  1.16505741e+00  3.06054381e-03  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.20131433e+00  3.56837366e-03 
 1.01350000e-07  1.16530241e+00  2.05401327e-03  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.19878857e+00 -1.10911983e-03 
 1.01450000e-07  1.16554818e+00  1.37395320e-03  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.20107094e+00  2.57767003e-03 
 1.01550000e-07  1.16579432e+00  9.25091092e-04  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.19900304e+00 -1.41820290e-03 
 1.01650000e-07  1.16604080e+00  6.18875727e-04  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.20090899e+00  2.03126977e-03 
 1.01750000e-07  1.16628727e+00  4.19625715e-04  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.19914984e+00 -1.45997250e-03 
 1.01850000e-07  1.16653376e+00  2.80923541e-04  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.20078769e+00  1.69488419e-03 
 1.01950000e-07  1.16677995e+00  1.93156000e-04  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.19926191e+00 -1.39214994e-03 
 1.02050000e-07  1.16702592e+00  1.29639840e-04  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.20068663e+00  1.45989351e-03 
 1.02150000e-07  1.16727136e+00  9.17254327e-05  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.19935110e+00 -1.28654806e-03 
 1.02250000e-07  1.16751638e+00  6.19292165e-05  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.20060314e+00  1.28262700e-03 
 1.02350000e-07  1.16776068e+00  4.59869118e-05  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.19943052e+00 -1.16834341e-03 
 1.02450000e-07  1.16800440e+00  3.13481319e-05  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.20053028e+00  1.13747118e-03 
 1.02550000e-07  1.16824727e+00  2.51240749e-05  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.19949996e+00 -1.05317097e-03 
 1.02650000e-07  1.16848942e+00  1.74056060e-05  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.20046586e+00  1.01353038e-03 
 1.02750000e-07  1.16873060e+00  1.54339050e-05  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.19956136e+00 -9.45866746e-04 
 1.02850000e-07  1.16897096e+00  1.09384030e-05  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.20040854e+00  9.05222508e-04 
 1.02950000e-07  1.16921025e+00  1.07848199e-05  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.19961597e+00 -8.47909875e-04 
 1.03050000e-07  1.16944864e+00  7.84515143e-06  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.20035741e+00  8.09413018e-04 
 1.03150000e-07  1.16968588e+00  8.42928451e-06  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.19966465e+00 -7.59351722e-04 
 1.03250000e-07  1.16992215e+00  6.28719691e-06  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.20031172e+00  7.24127470e-04 
 1.03350000e-07  1.17015721e+00  7.13300860e-06  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.19970811e+00 -6.79669785e-04 
 1.03450000e-07  1.17039123e+00  5.43797478e-06  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.20027090e+00  6.47969443e-04 
 1.03550000e-07  1.17062399e+00  6.33899468e-06  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.19974692e+00 -6.08142315e-04 
 1.03650000e-07  1.17085566e+00  4.92410943e-06  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.20023441e+00  5.79854302e-04 
 1.03750000e-07  1.17108602e+00  5.79386679e-06  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.19978159e+00 -5.44009619e-04 
 1.03850000e-07  1.17131526e+00  4.57552853e-06  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.20020180e+00  5.18884677e-04 
 1.03950000e-07  1.17154315e+00  5.38073288e-06  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.19981254e+00 -4.86540748e-04 
 1.04000000e-07  1.17165670e+00  4.41106574e-06  1.20000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.20015924e+00  4.39213296e-04 
 1.04010000e-07  1.17166845e+00 -1.98049941e-05  1.14000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.19770078e+00 -1.16406801e-03 
 1.04030000e-07  1.17169191e+00 -6.77654353e-05  1.02000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.19583746e+00 -1.57773062e-03 
 1.04070000e-07  1.17173966e+00 -1.45816886e-04  7.80000000e-01  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.19610194e+00 -1.40780788e-03 
 1.04150000e-07  1.17183872e+00 -2.25458424e-04  3.00000000e-01  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.19620594e+00 -1.84237107e-03 
 1.04200000e-07  1.17190296e+00 -2.38491845e-04  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  1.19656402e+00 -9.96091685e-04 
 1.04210000e-07  1.17159560e+00 -8.81713560e-04  0.00000000e+00  1.14000000e+00  1.20000000e+00  0.00000000e+00  1.19851172e+00 -2.57381225e-05 
 1.04230000e-07  1.17098331e+00 -2.15379070e-03  0.00000000e+00  1.02000000e+00  1.20000000e+00  0.00000000e+00  1.20005764e+00  1.93596917e-04 
 1.04270000e-07  1.16978983e+00 -4.35988123e-03  0.00000000e+00  7.80000000e-01  1.20000000e+00  0.00000000e+00  1.19992641e+00 -1.48650787e-04 
 1.04350000e-07  1.16752183e+00 -7.45127447e-03  0.00000000e+00  3.00000000e-01  1.20000000e+00  0.00000000e+00  1.20007078e+00  1.31712391e-04 
 1.04400000e-07  1.16618026e+00 -8.76220076e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19993672e+00 -1.08962057e-04 
 1.04410000e-07  1.16620637e+00 -8.75387074e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19998954e+00 -2.03676464e-05 
 1.04430000e-07  1.16626237e+00 -8.74957454e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000778e+00  1.26320247e-05 
 1.04470000e-07  1.16637335e+00 -8.75166928e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999368e+00 -1.00554355e-05 
 1.04550000e-07  1.16659485e+00 -8.74826619e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000547e+00  9.01007201e-06 
 1.04650000e-07  1.16686985e+00 -8.74887600e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999484e+00 -8.20657382e-06 
 1.04750000e-07  1.16714321e+00 -8.74562634e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000455e+00  7.52535345e-06 
 1.04850000e-07  1.16741459e+00 -8.74595189e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999568e+00 -6.84953204e-06 
 1.04950000e-07  1.16768427e+00 -8.74305781e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000378e+00  6.28512779e-06 
 1.05050000e-07  1.16795203e+00 -8.74314995e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999638e+00 -5.71614173e-06 
 1.05150000e-07  1.16821805e+00 -8.74055832e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000314e+00  5.24941994e-06 
 1.05250000e-07  1.16848217e+00 -8.74045911e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999696e+00 -4.76972745e-06 
 1.05350000e-07  1.16874454e+00 -8.73812540e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000261e+00  4.38462248e-06 
 1.05450000e-07  1.16900504e+00 -8.73786978e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999745e+00 -3.97951982e-06 
 1.05550000e-07  1.16926377e+00 -8.73575651e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000217e+00  3.66258110e-06 
 1.05650000e-07  1.16952066e+00 -8.73537358e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999785e+00 -3.31976829e-06 
 1.05750000e-07  1.16977576e+00 -8.73344912e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000179e+00  3.05975070e-06 
 1.05850000e-07  1.17002905e+00 -8.73296313e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999819e+00 -2.76894882e-06 
 1.05950000e-07  1.17028054e+00 -8.73120078e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000148e+00  2.55645767e-06 
 1.06050000e-07  1.17053025e+00 -8.73063190e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999848e+00 -2.30908100e-06 
 1.06150000e-07  1.17077815e+00 -8.72900910e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000123e+00  2.13627026e-06 
 1.06250000e-07  1.17102429e+00 -8.72837413e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999871e+00 -1.92514912e-06 
 1.06350000e-07  1.17126862e+00 -8.72687174e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000101e+00  1.78546725e-06 
 1.06450000e-07  1.17151122e+00 -8.72618464e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999891e+00 -1.60461517e-06 
 1.06550000e-07  1.17175201e+00 -8.72478649e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000083e+00  1.49259202e-06 
 1.06650000e-07  1.17199109e+00 -8.72405885e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999908e+00 -1.33701080e-06 
 1.06750000e-07  1.17222837e+00 -8.72275120e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000068e+00  1.24807930e-06 
 1.06850000e-07  1.17246394e+00 -8.72199262e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999921e+00 -1.11359595e-06 
 1.06950000e-07  1.17269773e+00 -8.72076383e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000055e+00  1.04394314e-06 
 1.07050000e-07  1.17292984e+00 -8.71998224e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999933e+00 -9.27073702e-07 
 1.07150000e-07  1.17316016e+00 -8.71882241e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000045e+00  8.73516196e-07 
 1.07250000e-07  1.17338883e+00 -8.71802437e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999942e+00 -7.71352016e-07 
 1.07350000e-07  1.17361572e+00 -8.71692507e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000036e+00  7.31232083e-07 
 1.07450000e-07  1.17384097e+00 -8.71611596e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999950e+00 -6.41344794e-07 
 1.07550000e-07  1.17406446e+00 -8.71507002e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000029e+00  6.12443573e-07 
 1.07650000e-07  1.17428633e+00 -8.71425427e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999957e+00 -5.32805802e-07 
 1.07750000e-07  1.17450646e+00 -8.71325557e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000023e+00  5.13270830e-07 
 1.07850000e-07  1.17472497e+00 -8.71243679e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999963e+00 -4.42189995e-07 
 1.07950000e-07  1.17494176e+00 -8.71148010e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000017e+00  4.30474702e-07 
 1.08050000e-07  1.17515696e+00 -8.71066124e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999967e+00 -3.66537707e-07 
 1.08150000e-07  1.17537044e+00 -8.70974208e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000013e+00  3.61350903e-07 
 1.08250000e-07  1.17558235e+00 -8.70892550e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999971e+00 -3.03378005e-07 
 1.08350000e-07  1.17579256e+00 -8.70804003e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000010e+00  3.03641721e-07 
 1.08450000e-07  1.17600122e+00 -8.70722767e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999975e+00 -2.50647990e-07 
 1.08550000e-07  1.17620819e+00 -8.70637258e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000007e+00  2.55462259e-07 
 1.08650000e-07  1.17641363e+00 -8.70556595e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999977e+00 -2.06625408e-07 
 1.08750000e-07  1.17661741e+00 -8.70473841e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000004e+00  2.15238872e-07 
 1.08850000e-07  1.17681967e+00 -8.70393871e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999980e+00 -1.69872401e-07 
 1.08950000e-07  1.17702027e+00 -8.70313626e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000002e+00  1.81657778e-07 
 1.09050000e-07  1.17721938e+00 -8.70234444e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999981e+00 -1.39188551e-07 
 1.09150000e-07  1.17741686e+00 -8.70156494e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.53622136e-07 
 1.09250000e-07  1.17761286e+00 -8.70078173e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999983e+00 -1.13571661e-07 
 1.09350000e-07  1.17780724e+00 -8.70002332e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999999e+00  1.30216226e-07 
 1.09450000e-07  1.17800016e+00 -8.69924926e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999984e+00 -9.21850231e-08 
 1.09550000e-07  1.17819149e+00 -8.69851034e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999998e+00  1.10675549e-07 
 1.09650000e-07  1.17838137e+00 -8.69774581e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999985e+00 -7.43301100e-08 
 1.09750000e-07  1.17856967e+00 -8.69702497e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999997e+00  9.43618441e-08 
 1.09850000e-07  1.17875655e+00 -8.69627026e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999986e+00 -5.94237368e-08 
 1.09950000e-07  1.17894187e+00 -8.69556624e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999996e+00  8.07422575e-08 
 1.10050000e-07  1.17912578e+00 -8.69482152e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999987e+00 -4.69790240e-08 
 1.10150000e-07  1.17930815e+00 -8.69413324e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999995e+00  6.93719122e-08 
 1.10250000e-07  1.17948913e+00 -8.69339860e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999988e+00 -3.65894884e-08 
 1.10350000e-07  1.17966858e+00 -8.69272509e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999995e+00  5.98794087e-08 
 1.10450000e-07  1.17984667e+00 -8.69200055e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999988e+00 -2.79157697e-08 
 1.10550000e-07  1.18002325e+00 -8.69134096e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999994e+00  5.19546663e-08 
 1.10650000e-07  1.18019847e+00 -8.69062650e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999989e+00 -2.06745469e-08 
 1.10750000e-07  1.18037222e+00 -8.68998005e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999994e+00  4.53388115e-08 
 1.10850000e-07  1.18054462e+00 -8.68927560e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999989e+00 -1.46292869e-08 
 1.10950000e-07  1.18071556e+00 -8.68864161e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999993e+00  3.98157218e-08 
 1.11050000e-07  1.18088518e+00 -8.68794708e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999989e+00 -9.58251277e-09 
 1.11150000e-07  1.18105336e+00 -8.68732493e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999993e+00  3.52049635e-08 
 1.11250000e-07  1.18122023e+00 -8.68664018e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999990e+00 -5.36936293e-09 
 1.11350000e-07  1.18138568e+00 -8.68602931e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999993e+00  3.13559007e-08 
 1.11450000e-07  1.18154984e+00 -8.68535421e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999990e+00 -1.85219817e-09 
 1.11550000e-07  1.18171259e+00 -8.68475411e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999993e+00  2.81427681e-08 
 1.11650000e-07  1.18187408e+00 -8.68408849e-03  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.19999990e+00  1.08389738e-09 
