 4.85305086e-01  4.85305086e-01 
 4.66205477e-01  4.66205477e-01 
 4.20723981e-01  4.20723981e-01 
 4.70117514e-01  4.70117514e-01 
 4.47902655e-01  4.47902655e-01 
 4.12843276e-01  4.12843276e-01 
 4.55873895e-01  4.55873895e-01 
 4.38422483e-01  4.38422483e-01 
 5.37830831e-01  5.37830831e-01 
 4.80641184e-01  4.80641184e-01 
 4.44914878e-01  4.44914878e-01 
 4.77412837e-01  4.77412837e-01 
 4.01058949e-01  4.01058949e-01 
 4.52395832e-01  4.52395832e-01 
 5.01373203e-01  5.01373203e-01 
 4.42699153e-01  4.42699153e-01 
 4.61611586e-01  4.61611586e-01 
 4.38154741e-01  4.38154741e-01 
 4.19674300e-01  4.19674300e-01 
 4.32366218e-01  4.32366218e-01 
 4.42808241e-01  4.42808241e-01 
 4.41933243e-01  4.41933243e-01 
 4.61870610e-01  4.61870610e-01 
 5.08642724e-01  5.08642724e-01 
 5.01153473e-01  5.01153473e-01 
 4.65494307e-01  4.65494307e-01 
 4.59712038e-01  4.59712038e-01 
 4.34024926e-01  4.34024926e-01 
 4.74603146e-01  4.74603146e-01 
 4.05278581e-01  4.05278581e-01 
 5.02371273e-01  5.02371273e-01 
 4.02952260e-01  4.02952260e-01 
 4.80666420e-01  4.80666420e-01 
 4.26567935e-01  4.26567935e-01 
 4.81062022e-01  4.81062022e-01 
 4.55467621e-01  4.55467621e-01 
 4.22618545e-01  4.22618545e-01 
 3.96209137e-01  3.96209137e-01 
 4.54577003e-01  4.54577003e-01 
 4.63928409e-01  4.63928409e-01 
 4.61528552e-01  4.61528552e-01 
 5.32840762e-01  5.32840762e-01 
 4.97966063e-01  4.97966063e-01 
 4.91638682e-01  4.91638682e-01 
 5.08427924e-01  5.08427924e-01 
 4.22015518e-01  4.22015518e-01 
 4.74398588e-01  4.74398588e-01 
 4.29891272e-01  4.29891272e-01 
 4.43650482e-01  4.43650482e-01 
 4.99170180e-01  4.99170180e-01 
 4.89674446e-01  4.89674446e-01 
 4.82455097e-01  4.82455097e-01 
 4.50501725e-01  4.50501725e-01 
 3.97397205e-01  3.97397205e-01 
 4.36725681e-01  4.36725681e-01 
 4.57356537e-01  4.57356537e-01 
 4.33949080e-01  4.33949080e-01 
 5.13137544e-01  5.13137544e-01 
 5.08277189e-01  5.08277189e-01 
 4.75332479e-01  4.75332479e-01 
 4.31157745e-01  4.31157745e-01 
 4.06790839e-01  4.06790839e-01 
 4.90787549e-01  4.90787549e-01 
 4.86012169e-01  4.86012169e-01 
 4.82533738e-01  4.82533738e-01 
 4.94885844e-01  4.94885844e-01 
 4.42540670e-01  4.42540670e-01 
 4.36410519e-01  4.36410519e-01 
 4.84603306e-01  4.84603306e-01 
 4.36986708e-01  4.36986708e-01 
 5.25392516e-01  5.25392516e-01 
 4.48800686e-01  4.48800686e-01 
 4.74372094e-01  4.74372094e-01 
 4.35191874e-01  4.35191874e-01 
 4.62932095e-01  4.62932095e-01 
 4.57385257e-01  4.57385257e-01 
 4.31973243e-01  4.31973243e-01 
 4.41978779e-01  4.41978779e-01 
 4.52661488e-01  4.52661488e-01 
 4.86291501e-01  4.86291501e-01 
 5.17211163e-01  5.17211163e-01 
 4.83439691e-01  4.83439691e-01 
 3.99766409e-01  3.99766409e-01 
 4.35212988e-01  4.35212988e-01 
 4.38163658e-01  4.38163658e-01 
 4.42825572e-01  4.42825572e-01 
 4.81314019e-01  4.81314019e-01 
 4.84334804e-01  4.84334804e-01 
 4.02810349e-01  4.02810349e-01 
 5.17575855e-01  5.17575855e-01 
 4.81817110e-01  4.81817110e-01 
 4.94748842e-01  4.94748842e-01 
 3.79082251e-01  3.79082251e-01 
 4.82937210e-01  4.82937210e-01 
 4.27964314e-01  4.27964314e-01 
 4.98550751e-01  4.98550751e-01 
 4.88355656e-01  4.88355656e-01 
 4.81525329e-01  4.81525329e-01 
 4.23517464e-01  4.23517464e-01 
 4.19640471e-01  4.19640471e-01 
 4.18722857e-01  4.18722857e-01 
 4.82843983e-01  4.82843983e-01 
 5.05659234e-01  5.05659234e-01 
 3.72315898e-01  3.72315898e-01 
 4.66407677e-01  4.66407677e-01 
 5.11980353e-01  5.11980353e-01 
 4.34499123e-01  4.34499123e-01 
 4.55110502e-01  4.55110502e-01 
 5.08464589e-01  5.08464589e-01 
 4.45766768e-01  4.45766768e-01 
 4.34677144e-01  4.34677144e-01 
 4.89308782e-01  4.89308782e-01 
 4.84471148e-01  4.84471148e-01 
 4.65715581e-01  4.65715581e-01 
 4.49695976e-01  4.49695976e-01 
 4.42085901e-01  4.42085901e-01 
 4.89473456e-01  4.89473456e-01 
 4.87072758e-01  4.87072758e-01 
 5.14143126e-01  5.14143126e-01 
 4.95590727e-01  4.95590727e-01 
 4.23457815e-01  4.23457815e-01 
 5.16618471e-01  5.16618471e-01 
 5.21325609e-01  5.21325609e-01 
 4.97996896e-01  4.97996896e-01 
 4.26577705e-01  4.26577705e-01 
 4.39853674e-01  4.39853674e-01 
